,City ID,City,Country,Lat,Lon,Date (UTC),Clouds (%),Humidity (%),Max Temp (F),Wind Speed (mph)
0,3038789,Abbeville,FR,50.1,1.83,1600268812,100,64,78.01,30.713135261700003
1,292968,Abu Dhabi,AE,24.47,54.37,1600268514,99,29,100.4,15.5019684897
2,1732356,Abucay,PH,14.77,120.48,1600268813,40,88,78.8,12.661059401400001
3,3533462,Acapulco de Juárez,MX,16.86,-99.89,1600268813,90,88,80.6,5.010737289600001
4,2448083,Agadez,NE,19.75,10.25,1600268813,33,10,103.24,9.0595919745
5,2194098,Ahipara,NZ,-35.17,173.17,1600268813,0,89,51.82,5.4133858218
6,5856516,‘Āhuimanu,US,21.44,-157.84,1600268813,40,69,78.8,13.018969207800001
7,1651810,Airai,TL,-8.93,125.41,1600268814,66,95,57.02,5.0554760154
8,5882953,Aklavik,CA,68.22,-135.01,1600268536,75,80,33.8,15.5019684897
9,3569379,Alacranes,CU,22.77,-81.57,1600268814,20,83,82.4,15.5019684897
10,5322745,Alameda,US,37.6,-121.88,1600268553,90,93,64.0,10.513600563
11,5106841,Albany,US,42.6,-73.97,1600268598,0,65,61.0,13.2650321997
12,2022083,Alekseyevsk,RU,57.84,108.35,1600268815,0,77,45.43,8.5674659907
13,2077895,Alice Springs,AU,-23.7,133.88,1600268815,72,22,78.8,18.007337134500002
14,4036284,Alofi,NU,-19.06,-169.92,1600268815,75,88,69.8,31.0263063423
15,1278969,Along,IN,28.17,94.77,1600268815,100,89,72.23,1.5434860401
16,1529651,Altay,CN,47.87,88.12,1600268815,7,42,57.4,11.1623120871
17,1731248,Alugan,PH,12.22,125.48,1600268816,100,84,80.1,23.622047222400003
18,2079582,Alyangula,AU,-13.85,136.42,1600268816,100,88,73.4,15.1664280462
19,245338,Am Timan,TD,11.03,20.28,1600268528,36,70,87.55,4.7646742977
20,1083724,Ambanja,MG,-13.68,48.45,1600268816,22,79,75.54,8.4108804504
21,1082243,Ambilobe,MG,-13.2,49.05,1600268816,34,64,76.19,10.1556907566
22,1079048,Ambovombe,MG,-25.17,46.08,1600268817,0,81,70.16,19.6179312633
23,1078553,Ampanihy,MG,-24.7,44.75,1600268817,0,34,82.17,19.908732981
24,3899695,Ancud,CL,-41.87,-73.82,1600268599,98,86,46.0,40.3319613087
25,1052944,Angoche,MZ,-16.23,39.91,1600268817,0,71,77.13,30.713135261700003
26,1071296,Antalaha,MG,-14.9,50.28,1600268817,22,75,71.49,23.622047222400003
27,3899539,Antofagasta,CL,-23.65,-70.4,1600268818,90,67,57.2,18.007337134500002
28,3471848,Aracruz,BR,-19.82,-40.27,1600268818,75,88,77.0,20.5127057793
29,2460954,Araouane,ML,18.9,-3.53,1600268818,0,8,110.23,39.3253399782
30,6621469,Arrondissement d'Arcachon,FR,44.59,-1.05,1600268818,2,38,91.4,28.5209376975
31,143083,Ardabil,IR,38.25,48.29,1600268818,40,77,66.2,36.0370436319
32,3407194,Areia Branca,BR,-4.96,-37.14,1600268819,40,30,96.8,18.007337134500002
33,3471451,Arraial do Cabo,BR,-22.97,-42.03,1600268819,40,69,80.6,25.5234430689
34,686090,Asău,RO,46.43,26.4,1600268819,7,55,75.99,11.9005010628
35,2537881,Safi,MA,32.3,-9.24,1600268819,100,80,72.09,16.7546528121
36,359783,Assiut,EG,27.18,31.18,1600268819,0,28,96.8,20.5127057793
37,1528796,At-Bashi,KG,41.17,75.81,1600268820,2,41,54.12,10.1109520308
38,1651103,Atambua,ID,-9.11,124.89,1600268820,62,87,69.76,7.247673579600001
39,2381334,Atar,MR,20.52,-13.05,1600268820,0,13,107.22,14.763779514
40,1526041,Atasū,KZ,48.68,71.64,1600268820,58,36,56.48,29.728883294099997
41,4020109,Atuona,PF,-9.8,-139.03,1600268821,1,77,77.47,48.6981030333
42,3406961,Augusto Corrêa,BR,-1.02,-46.63,1600268821,27,53,89.17,23.0180744241
43,2109701,Auki,SB,-8.77,160.7,1600268821,92,86,78.15,11.699176796700002
44,4035715,Avarua,CK,-21.21,-159.78,1600268822,100,78,71.6,7.5161059344
45,4231997,Avera,US,33.19,-82.53,1600268822,90,88,68.0,25.5234430689
46,3946937,Azángaro,PE,-14.92,-70.22,1600268822,43,46,52.3,2.3487831045000003
47,5889745,Baie-Comeau,CA,49.22,-68.15,1600268822,90,100,44.6,18.007337134500002
48,2252606,Bakel,SN,14.9,-12.46,1600268822,6,38,99.18,27.2235146493
49,1728675,Balabac,PH,7.99,117.06,1600268823,100,82,81.43,37.6700071236
50,161616,Balkanabat,TM,39.51,54.37,1600268823,0,28,76.68,26.4629563107
51,141736,Bam,IR,29.11,58.36,1600268823,0,17,76.08,29.728883294099997
52,1106677,Bambous Virieux,MU,-20.34,57.76,1600268823,75,60,71.6,25.5234430689
53,3512067,Baní,DO,18.28,-70.33,1600268824,20,74,88.0,15.5019684897
54,2656391,Bankfoot,GB,56.5,-3.5,1600268824,72,78,57.0,8.94774516
55,2038446,Baoqing,CN,46.33,132.21,1600268824,100,87,58.37,23.8233714885
56,3946820,Barranca,PE,-10.75,-77.77,1600268800,65,72,64.08,20.4679670535
57,5880054,Barrow,US,71.29,-156.79,1600268824,90,93,35.6,38.5200429138
58,2032614,Baruun-Urt,MN,46.68,113.28,1600268825,98,75,46.47,26.5300643994
59,2027044,Batagay,RU,67.63,134.63,1600268825,17,84,38.34,3.6462061527
60,2027042,Batagay-Alyta,RU,67.8,130.41,1600268825,28,84,36.05,4.4515032171
61,2389691,Batangafo,CF,7.3,18.28,1600268825,27,71,85.89,2.1027201126
62,3374083,Bathsheba,BB,13.22,-59.52,1600268825,40,62,89.6,36.0370436319
63,3405940,Bayeux,BR,-7.12,-34.93,1600268826,75,69,82.4,38.5200429138
64,4147241,Belle Glade,US,26.68,-80.67,1600268695,69,76,87.01,11.2070508129
65,1067565,Beloha,MG,-25.17,45.05,1600268826,0,56,75.25,27.7156406331
66,1510377,Belyy Yar,RU,53.6,91.39,1600268606,97,87,51.8,3.6462061527
67,1649150,Bengkulu,ID,-3.8,102.27,1600268826,15,87,76.57,16.2625268283
68,2026861,Berdigestyakh,RU,62.1,126.7,1600268827,23,86,41.83,1.5434860401
69,3105522,Bereda,ES,43.27,-7.54,1600268827,100,45,84.99,35.7686112771
70,2026786,Berezovyy,RU,51.67,135.7,1600268827,96,90,56.55,10.3122762969
71,2126710,Beringovskiy,RU,63.05,179.32,1600268827,100,88,45.63,26.6642805768
72,1066831,Beroroha,MG,-21.67,45.17,1600268827,18,23,85.93,5.4581245476
73,5282297,Bethel,US,41.37,-73.41,1600268658,1,72,63.0,15.5019684897
74,1276328,Bhadrāchalam,IN,17.67,80.88,1600268828,64,90,80.33,11.1175733613
75,1275978,Bhikangaon,IN,21.87,75.95,1600268825,84,84,80.73,13.1084466594
76,1637001,Biak,ID,-0.91,122.88,1600268599,90,76,75.27,12.7057981272
77,775922,Biłgoraj,PL,50.54,22.72,1600268828,93,56,86.0,2.2593056529
78,2126682,Bilibino,RU,68.05,166.44,1600268828,99,84,38.64,5.010737289600001
79,2446796,Bilma,NE,18.69,12.92,1600268570,18,14,103.71,14.607193973700001
80,2175819,Biloela,AU,-24.42,150.5,1600268829,2,89,58.69,11.2070508129
81,1648759,Bima,ID,-8.47,118.72,1600268829,98,86,74.64,5.6594488137
82,4747845,Blacksburg,US,37.23,-80.41,1600268829,40,82,61.0,7.0463493135
83,2206939,Bluff,NZ,-46.6,168.33,1600268829,100,75,51.01,15.658554030000001
84,5329649,Blythe,US,33.61,-114.6,1600268829,1,18,80.6,13.018969207800001
85,3580733,Bodden Town,KY,19.28,-81.25,1600268830,20,70,89.6,15.5019684897
86,1509844,Boguchany,RU,58.38,97.45,1600268830,100,71,50.56,13.757158183500001
87,1525121,Borovskoy,KZ,53.8,64.15,1600268830,98,92,46.53,30.2210092779
88,64013,Bosaso,SO,11.28,49.18,1600268830,20,79,91.4,20.5127057793
89,2290956,Bouaké,CI,7.69,-5.02,1600268831,40,94,73.4,15.5019684897
90,1648082,Boyolangu,ID,-8.12,111.89,1600268831,65,87,73.35,3.8475304188
91,2654970,Brae,GB,60.4,-1.35,1600268587,20,62,53.6,10.513600563
92,5019116,Brainerd,US,46.36,-94.2,1600268657,1,67,59.0,23.0180744241
93,1015776,Bredasdorp,ZA,-34.53,20.04,1600268564,64,55,64.4,33.531674987100004
94,711416,Brody,UA,50.09,25.15,1600268831,76,59,77.05,12.2136721434
95,5110365,Broome,US,42.25,-75.83,1600268831,0,72,61.0,15.658554030000001
96,2109528,Buala,SB,-8.14,159.59,1600268832,63,81,80.74,28.4761989717
97,2374583,Bubaque,GW,11.28,-15.83,1600268832,5,79,81.05,21.9667143678
98,4255151,Bud,US,39.45,-86.18,1600268832,1,87,60.01,7.158196128
99,571155,Buinsk,RU,54.95,48.28,1600268832,75,62,53.6,50.040264807300005
100,2173323,Bundaberg,AU,-24.85,152.35,1600268833,40,93,62.01,18.007337134500002
101,234178,Bundibugyo,UG,0.74,30.04,1600268833,74,80,78.24,3.3106657092000003
102,1275097,Būndu,IN,23.18,85.58,1600268833,75,78,82.4,5.010737289600001
103,2173125,Burnie,AU,-41.07,145.92,1600268833,87,74,48.99,17.9178596829
104,2075265,Busselton,AU,-33.65,115.33,1600268581,0,84,53.01,28.3196134314
105,2110227,Butaritari,KI,3.07,172.79,1600268834,40,72,83.14,40.689871115100004
106,1722028,Cabadiangan,PH,9.75,122.47,1600268834,100,90,76.87,18.9692197392
107,3985710,Cabo San Lucas,MX,22.89,-109.91,1600268601,81,73,84.99,20.3113815132
108,2270385,Camacha,PT,33.08,-16.33,1600268834,40,83,69.8,33.531674987100004
109,3945985,Camaná,PE,-16.62,-72.71,1600268835,74,72,64.13,22.7272727064
110,5913695,Cambridge,CA,43.36,-80.31,1600268831,1,72,68.0,31.0263063423
111,3664716,Canutama,BR,-6.53,-64.38,1600268835,15,39,96.13,10.603078014600001
112,934649,Cap Malheureux,MU,-19.98,57.61,1600268835,22,71,70.0,8.94774516
113,3369157,Cape Town,ZA,-33.93,18.42,1600268545,90,87,59.0,46.528274832
114,3466980,Caravelas,BR,-17.71,-39.25,1600268835,1,60,79.84,23.0180744241
115,2074865,Carnarvon,AU,-24.87,113.63,1600268835,0,88,68.0,38.5200429138
116,2965761,Carndonagh,IE,55.25,-7.27,1600268836,75,88,66.2,20.5127057793
117,2387495,Carnot,CF,4.94,15.87,1600268836,99,81,79.34,8.455619176199999
118,4563243,Carolina,PR,18.38,-65.96,1600268836,40,66,90.0,31.0263063423
119,3466704,Castro,BR,-24.79,-50.01,1600268836,59,38,80.89,23.1075518757
120,3382160,Cayenne,GF,4.93,-52.33,1600268836,40,62,87.8,15.5019684897
121,3698608,Celendín,PE,-6.87,-78.15,1600268837,90,51,62.6,5.010737289600001
122,3531368,Celestún,MX,20.87,-90.4,1600268837,66,75,84.99,25.2102719883
123,1161724,Chabahar,IR,25.29,60.64,1600268837,20,70,87.8,25.5234430689
124,2025630,Chara,RU,56.91,118.26,1600268542,45,74,41.63,11.453113804800001
125,2126199,Cherskiy,RU,68.75,161.3,1600268837,100,90,40.55,15.412491038099999
126,3698359,Chicama,PE,-7.84,-79.15,1600268837,27,57,71.2,19.013958465
127,3943957,Chilca,PE,-12.52,-76.74,1600268838,90,82,60.8,10.513600563
128,2126123,Chokurdakh,RU,70.63,147.92,1600268838,81,93,32.97,3.9593772333
129,3077584,Chrastava,CZ,50.82,14.97,1600268838,39,48,82.0,14.9203650543
130,2192362,Christchurch,NZ,-43.53,172.63,1600268688,100,50,53.6,18.007337134500002
131,1507679,Chulym,RU,55.1,80.96,1600268838,47,65,53.1,16.0164638364
132,3443061,Chui,UY,-33.7,-53.46,1600268838,53,77,62.29,15.457229763900001
133,3466165,Cidreira,BR,-30.18,-50.21,1600268839,100,90,66.2,11.5649606193
134,5338122,Clovis,US,36.83,-119.7,1600268839,75,72,64.99,3.2435576205
135,5924351,Clyde River,CA,70.47,-68.59,1600268839,40,85,32.0,20.5127057793
136,5924618,Cochrane,CA,51.18,-114.47,1600268708,90,87,46.0,10.513600563
137,3576994,Cockburn Town,TC,21.46,-71.14,1600268839,9,74,83.52,19.8639942552
138,2171099,Codrington,AU,-38.27,141.97,1600268839,100,94,52.21,7.5161059344
139,3686142,Coello,CO,4.29,-74.9,1600268840,100,72,78.57,4.1607014994
140,3894426,Coyhaique,CL,-45.58,-72.07,1600268840,40,45,44.6,7.5161059344
141,2269142,Colares,PT,38.8,-9.45,1600268840,20,57,77.0,31.0263063423
142,5859699,College,US,64.86,-147.8,1600268840,90,93,46.4,6.9121331361
143,2501152,Constantine,DZ,36.37,6.61,1600268840,20,35,86.0,20.5127057793
144,3893726,Constitución,CL,-35.33,-72.42,1600268841,0,68,59.61,24.8747315448
145,5720495,Coos Bay,US,43.37,-124.22,1600268794,40,100,57.99,7.5161059344
146,3893629,Coquimbo,CL,-29.95,-71.34,1600268841,40,67,57.2,7.5161059344
147,5418104,Cortez,US,37.35,-108.59,1600268821,1,70,64.0,6.8450250474
148,1047660,Cuamba,MZ,-14.8,36.54,1600268841,85,27,86.43,5.301539007300001
149,3680539,Cuaspud,CO,0.86,-77.73,1600268841,75,62,57.2,10.513600563
150,1584071,Da Lat,VN,11.95,108.44,1600268842,100,100,62.62,5.7489262653
151,340358,Dabat,ET,12.98,37.77,1600268842,80,91,58.57,7.7621689263
152,2632287,Dalvik,IS,65.97,-18.53,1600268842,75,57,50.0,43.530780203400006
153,2345096,Daura,NG,11.55,11.41,1600268842,88,67,82.58,30.0644237376
154,1715335,Davila,PH,18.47,120.58,1600268842,53,76,82.94,10.8044022807
155,1293625,Dawei,MM,14.08,98.2,1600268843,100,88,78.12,3.2435576205
156,1645528,Denpasar,ID,-8.65,115.22,1600268843,40,100,80.6,18.007337134500002
157,2028164,Deputatsky,RU,69.3,139.9,1600268843,100,84,37.6,3.6462061527
158,3464724,Diamantino,BR,-14.41,-56.45,1600268843,0,16,101.32,18.9692197392
159,3892454,Diego de Almagro,CL,-26.37,-70.05,1600268843,0,18,75.49,12.616320675599999
160,1507390,Dikson,RU,73.51,80.55,1600268843,100,100,43.66,19.3718682714
161,1714733,Dingle,PH,11.0,122.67,1600268844,100,95,75.87,15.5019684897
162,1812728,Dingzhou,CN,38.51,115.0,1600268710,0,55,66.2,9.9991052163
163,3053623,Döbrököz,HU,46.42,18.24,1600268844,100,37,84.2,20.5127057793
164,3464547,Dom Pedrito,BR,-30.98,-54.67,1600268844,100,94,57.47,11.3188976274
165,2168305,Dubbo,AU,-32.25,148.62,1600268845,50,71,57.2,13.018969207800001
166,2191562,Dunedin,NZ,-45.87,170.5,1600268845,100,89,50.0,4.4515032171
167,4011741,Durango,MX,24.83,-104.83,1600268667,22,75,63.18,5.4581245476
168,5520677,Eagle Pass,US,28.71,-100.5,1600268845,5,69,80.01,8.7464208939
169,1006984,East London,ZA,-33.02,27.91,1600268575,75,82,62.6,25.5234430689
170,1524325,Ekibastuz,KZ,51.67,75.37,1600268846,48,38,58.06,29.4157122135
171,4465088,Elizabeth City,US,36.29,-76.25,1600268846,40,78,75.99,13.018969207800001
172,2071860,Esperance,AU,-33.87,121.9,1600268846,90,100,51.8,23.0180744241
173,2125693,Evensk,RU,61.95,159.23,1600268846,41,68,42.15,16.553328546
174,4034551,Faanui,PF,-16.48,-151.75,1600268846,1,80,77.79,31.317108060000002
175,5861897,Fairbanks,US,64.84,-147.72,1600268847,90,93,46.4,7.113457402200001
176,2649738,Fairlie,GB,55.76,-4.86,1600268847,86,80,57.99,8.94774516
177,110690,Faya,SA,18.39,42.45,1600268847,40,60,78.8,23.0180744241
178,5954718,Flin Flon,CA,54.77,-101.86,1600268847,20,70,32.0,28.5209376975
179,6255012,Flinders,AU,-34.58,150.86,1600268847,54,76,57.99,2.2593056529
180,3156980,Florø,NO,61.6,5.03,1600268848,20,58,55.4,28.5209376975
181,3176748,Forio,IT,40.73,13.86,1600268848,75,58,82.99,13.018969207800001
182,3463066,Forquilhinha,BR,-28.75,-49.47,1600268848,100,86,66.74,5.3462777331
183,5577158,Fort Morgan,US,40.25,-103.8,1600268848,1,55,60.8,43.530780203400006
184,5955902,Fort Nelson,CA,58.81,-122.7,1600268849,75,88,32.0,4.8094130235
185,4111410,Fort Smith,US,35.39,-94.4,1600268821,1,83,71.6,7.5161059344
186,5563839,Fortuna,US,40.6,-124.16,1600268849,1,88,64.0,28.5209376975
187,1863997,Fukuechō,JP,32.69,128.84,1600268849,100,86,76.95,23.957587665900004
188,4993659,Garden City,US,42.33,-83.33,1600268849,75,76,64.0,23.0180744241
189,293842,Kiryat Gat,IL,31.61,34.76,1600268850,0,9,87.01,31.317108060000002
190,616646,Geghamasar,AM,40.31,45.68,1600268850,20,81,57.27,9.9096277647
191,337010,Gelemso,ET,8.82,40.52,1600268850,21,68,68.25,16.7099140863
192,1735106,George Town,MY,5.41,100.34,1600268611,20,83,82.4,5.010737289600001
193,2070998,Geraldton,AU,-28.77,114.6,1600268804,0,82,55.4,25.5234430689
194,3357247,Gobabis,NA,-22.45,18.97,1600268850,0,13,79.34,19.3718682714
195,2165087,Gold Coast,AU,-28.0,153.43,1600268851,40,93,60.01,7.5161059344
196,934479,Grand Gaube,MU,-20.01,57.66,1600268851,16,71,70.0,8.94774516
197,2288105,Grand-Lahou,CI,5.14,-5.02,1600268851,48,79,78.69,28.073550439500004
198,5729080,Grants Pass,US,42.44,-123.33,1600268639,75,87,59.0,2.1921975642000002
199,5965462,Gravelbourg,CA,49.88,-106.55,1600268851,0,68,45.63,11.5649606193
200,4021858,Guerrero Negro,MX,27.98,-114.06,1600268797,0,60,77.22,15.1216893204
201,1283368,Gulariyā,NP,28.23,81.33,1600268852,97,86,84.0,6.71080887
202,1270667,Gunupur,IN,19.08,83.82,1600268852,53,91,79.59,9.1490694261
203,1863495,Gushikawa,JP,26.35,127.87,1600268852,1,88,82.4,10.513600563
204,5354943,Half Moon Bay,US,37.46,-122.43,1600268853,90,100,64.99,11.2070508129
205,1244926,Hambantota,LK,6.12,81.12,1600268853,20,88,82.4,28.5209376975
206,4513583,Hamilton,US,39.18,-84.53,1600268853,20,72,69.01,4.0041159591
207,2112802,Hasaki,JP,35.73,140.83,1600268853,75,100,72.0,13.018969207800001
208,4470244,Havelock,US,34.88,-76.9,1600268853,79,82,80.01,22.7720114322
209,5972291,Havre-St-Pierre,CA,50.23,-63.6,1600268854,40,81,48.2,15.5019684897
210,5505411,Henderson,US,36.04,-114.98,1600268815,1,13,80.01,18.007337134500002
211,3356832,Henties Bay,NA,-22.12,14.28,1600268854,0,76,60.01,13.399248377100001
212,3366880,Hermanus,ZA,-34.42,19.23,1600268854,81,91,55.99,13.399248377100001
213,2146219,Hervey Bay,AU,-25.3,152.85,1600268854,0,87,63.0,6.71080887
214,5855927,Hilo,US,19.73,-155.09,1600268855,20,64,69.8,15.5019684897
215,1282256,Hithadhoo,MV,-0.6,73.08,1600268855,99,72,82.85,22.2127773597
216,2163355,Hobart,AU,-42.88,147.33,1600268855,75,87,48.2,36.0370436319
217,2108502,Honiara,SB,-9.43,159.95,1600268633,40,94,77.0,22.7272727064
218,779554,Honningsvåg,NO,70.98,25.97,1600268586,75,75,46.4,23.0180744241
219,4328010,Houma,US,29.6,-90.72,1600268855,10,72,82.0,13.399248377100001
220,1516048,Khovd,MN,48.01,91.64,1600268855,27,39,54.39,3.0422333544000004
221,3939761,Hualmay,PE,-11.1,-77.61,1600268856,38,68,65.25,21.921975642000003
222,3939168,Huarmey,PE,-10.07,-78.15,1600268856,55,68,66.31,20.6245525938
223,2629833,Husavik,IS,66.04,-17.34,1600268856,75,57,50.0,43.530780203400006
224,3423146,Ilulissat,GL,69.22,-51.1,1600268856,75,60,39.2,10.513600563
225,5983175,Ingersoll,CA,43.03,-80.88,1600268856,75,72,66.99,31.0263063423
226,4997130,Ingham,US,42.6,-84.38,1600268857,1,67,66.0,13.018969207800001
227,1045114,Inhambane,MZ,-23.86,35.38,1600268857,20,78,78.8,36.0370436319
228,238566,Ippy,CF,6.27,21.22,1600268857,36,77,84.38,4.1607014994
